,Time,force_x,force_y,force_z,torque_x,torque_y,torque_z,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_Z,roll_vel,pitch_vel,yaw_vel,surge,sway,heave,voltage,pwm_0,pwm_1,pwm_2,pwm_3,pwm_4,pwm_5,pwm_6,pwm_7
0,0.0,-0.127187751970198,0.0854675952672399,-6.011939644813538,-0.0097381234169006,-0.0254448539670557,-0.0031274126968719,0.47910171614190183,-0.013791240798669599,0.006306426135242735,-0.8776283816379905,0.8619107671383499,-0.4616590425948335,-0.7266438946171596,0.005649600361989656,-0.0027487844008704187,0.00018440427716700874,0.0235456227991654,0.0153017681807243,-0.0029797875077655,15.050000190734863,1585.949731702082,1526.0,1635.0,1604.0,1576.0,1525.0,1633.0,1557.0
1,0.1,-0.12793831094799896,0.08695820295636508,-6.014908137624824,-0.00773834792842021,-0.024082831847339652,0.0014829873915428115,0.47866528434904576,-0.01390030246918714,0.006450938489402117,-0.8778637209401686,0.8618387206986879,-0.464328971340661,-0.7268124119779454,0.0038945435728704016,-0.00040447040472323017,0.008740036103412126,0.0225800638575069,0.0171288438544392,-0.0025228737552475,15.050000190734863,1584.0,1526.0,1635.0,1602.8265552206085,1574.8265552206085,1525.0,1633.0,1555.8265552206085
2,0.2,-0.1271913045454896,0.08737497756627945,-6.017903292795923,-0.005882518601571863,-0.021452668965522816,0.0105599255943226,0.4778330443362088,-0.013860583346960827,0.006686029204930534,-0.8783158674321804,0.861831818268576,-0.4668532706892977,-0.7269825808403687,0.0024591006081325115,0.001380166400366734,0.01503983633128463,0.0229401303187279,0.011269928914485,-0.0027504884326651,15.100000381469728,1581.7801492003475,1526.0,1635.0,1601.0,1573.0,1525.0,1633.2198507996525,1553.5602984006948
3,0.30000000000000004,-0.12609553225402495,0.09288880226639988,-6.020273178920194,-0.004633565390261599,-0.02001538100681596,0.015824046851719828,0.47711522905935694,-0.013761586370483617,0.0067524191053200825,-0.8787070511703153,0.8617852521879589,-0.4694424482146137,-0.7271174961994286,0.0013322710675791874,0.002733191424314538,0.017734669421207144,0.0191953800344969,0.0161338454950825,-0.0015599283250837,15.050000190734863,1580.1755855938059,1526.0,1635.0,1600.8244144061941,1571.8244144061941,1525.0,1634.0,1607.8244144061941
4,0.4,-0.12209058809809503,0.08831269111964897,-6.025164737404489,-0.0035798383079525156,-0.018613631021489652,0.015797209938790153,0.4765988737188384,-0.013464703391968843,0.006625777012074072,-0.8789927840497254,0.8616711346945339,-0.47226286192306155,-0.727274599608722,-0.0030987380598600104,0.004948030099963747,0.012561034101914373,0.0191953800344969,0.0161338454950825,-0.0015599283250837,15.050000190734863,1581.2381791963498,1526.0,1635.0,1600.2381791963498,1571.2381791963498,1525.0,1634.0,1594.9001442007618
5,0.5,-0.12131119001379252,0.08648808644615413,-6.028042137296965,0.0025618119554180635,-0.01591072603331721,0.011187470633672165,0.47622675028060624,-0.012961167589037524,0.006386008887758198,-0.8792037928389456,0.8616006782697203,-0.4748671579183512,-0.7274242261056478,-0.007823221456597328,0.006833137947363009,0.010612386503138038,0.0228227792223614,0.0145938980674339,-0.0016970186188639,15.028748307459553,1583.0,1526.0,1635.0,1602.0,1572.0,1525.0,1634.0,1553.2357669095036
6,0.6000000000000001,-0.12144624870625116,0.08393055340084214,-6.030283439353724,0.006832635043872376,-0.013374001331809843,0.009449826423413389,0.4759367163521514,-0.012103691752995714,0.005890766826936049,-0.8793765072709588,0.8614695189517528,-0.4781280047552967,-0.7276477907722336,-0.014477644861491022,0.009811597778141454,0.008282711058725977,0.0228227792223614,0.0145938980674339,-0.0016970186188639,15.100000381469728,1583.2802923309991,1526.0,1634.7197076690009,1602.0,1572.0,1525.0,1634.0,1554.0
7,0.7000000000000001,-0.11873844981770394,0.0783770552791872,-6.0309629552774355,0.014399913104029721,-0.010779172408374922,0.0072217647766805474,0.47570116521219585,-0.011089022139514453,0.005211746474219619,-0.8795216158244418,0.861313621256131,-0.48123041559016116,-0.7279186503357639,-0.019181225562371562,0.012354370604480552,0.007434935131615053,0.0227148568864325,0.0168484241608771,-0.0009382346325112,15.068910792741672,1585.1289304151665,1526.0,1634.0,1602.0,1571.8710695848335,1525.0,1634.0,1555.0
8,0.8,-0.11431870753361364,0.06887474282403315,-6.0303768640649045,0.018695253743604496,-0.00814527172408521,0.006772661289525979,0.47543023786748656,-0.009947027593744062,0.00450558378306333,-0.8796856513994579,0.8612042194171384,-0.4840875955481398,-0.7281715058948912,-0.022194348292183298,0.013401486942045578,0.005834511774308142,0.0226824018890927,0.0162086331169045,-0.0020317443548158,15.050000190734863,1586.2315158696572,1526.0,1634.0,1601.2315158696572,1570.0,1525.0,1634.0,1555.2315158696572
9,0.9,-0.10980821796581493,0.061390666124447754,-6.028653347973451,0.022424536421977333,-0.006705353769681116,0.00503974349909776,0.4751353811878349,-0.008678805827787288,0.0036943377914252697,-0.8798621481466157,0.8610892643984682,-0.48733306926498915,-0.728472473042874,-0.0245179580871582,0.014254669265264556,0.0041483972200920365,0.0226824018890927,0.0162086331169045,-0.0020317443548158,15.077639932355002,1588.2328627927427,1526.2328627927427,1634.0,1602.0,1569.0,1525.0,1634.0,1556.0
10,1.0,-0.10512051274457498,0.0526505080217862,-6.026346366666383,0.02499615521471051,-0.005811933710509957,0.004086902453646588,0.47471896568264654,-0.00746095450090004,0.0029818285779038417,-0.8801007592755876,0.8609919642277,-0.4901429580337231,-0.7287528701347272,-0.02473079504283989,0.01509909718381553,0.0069304146886326485,0.0237655758284544,0.0162749829301312,-0.0015453821226719,15.100000381469728,1590.0,1527.0,1634.0,1601.0,1567.7655171125916,1525.0,1634.0,1557.0
11,1.1,-0.10233162696806207,0.04626237270704354,-6.024978930357633,0.02489565242160048,-0.0044040655892714844,0.008595196376611713,0.47399775625087176,-0.006117920541203255,0.0021851523062528327,-0.8805020858730483,0.8608760290499577,-0.49305638837992344,-0.7290288352747026,-0.026060218082682694,0.01521617412226708,0.014416319486458454,0.0291900964004554,0.0100714038518271,-0.0041811022138001,15.050000190734863,1589.7522276119403,1526.2477723880597,1634.0,1599.7522276119403,1566.0,1525.0,1634.0,1555.7522276119403
12,1.2000000000000002,-0.10183021168590595,0.042651475766668764,-6.021737532574971,0.028174356830355886,-0.0046422709618746906,0.01610547729251707,0.4731833166208898,-0.004833890842809239,0.0013629214677145598,-0.8809496721243771,0.8607801956957903,-0.49593305407732696,-0.7293202334715486,-0.027770035863520854,0.014702811534447278,0.018778105447936892,0.0291900964004554,0.0100714038518271,-0.0041811022138001,15.100000381469728,1589.0,1527.0,1634.0,1597.782869250646,1563.782869250646,1525.0,1634.0,1554.782869250646
